latitude,longitude,gnn+lstm,gnn,cnn+lstm,cnn
24.835,88.535,0.89,0.85,0.76,0.82
24.835,88.545,0.89,0.85,0.76,0.82
24.835,88.555,0.89,0.85,0.76,0.81
24.835,88.565,0.9,0.85,0.77,0.81
24.835,88.575,0.9,0.85,0.77,0.82
24.835,88.585,0.9,0.85,0.77,0.82
24.835,88.595,0.9,0.85,0.78,0.82
24.835,88.605,0.9,0.86,0.78,0.82
24.835,88.615,0.9,0.85,0.79,0.82
24.835,88.625,0.9,0.84,0.78,0.81
24.835,88.635,0.9,0.84,0.78,0.81
24.835,88.645,0.89,0.85,0.77,0.81
24.835,88.655,0.89,0.84,0.77,0.81
24.835,88.665,0.89,0.85,0.77,0.81
24.835,88.675,0.9,0.86,0.78,0.82
24.835,88.685,0.9,0.86,0.79,0.82
24.835,88.695,0.9,0.85,0.79,0.82
24.835,88.705,0.89,0.85,0.78,0.81
24.835,88.715,0.89,0.84,0.78,0.81
24.835,88.725,0.89,0.85,0.78,0.81
24.835,88.735,0.9,0.85,0.79,0.82
24.835,88.745,0.9,0.85,0.8,0.82
24.835,88.755,0.9,0.85,0.8,0.82
24.835,88.765,0.9,0.85,0.8,0.82
24.835,88.775,0.9,0.85,0.8,0.82
24.835,88.785,0.9,0.84,0.79,0.81
24.835,88.795,0.9,0.85,0.79,0.81
24.835,88.805,0.89,0.85,0.79,0.82
24.835,88.815,0.9,0.85,0.79,0.82
24.835,88.825,0.89,0.84,0.78,0.82
24.835,88.835,0.89,0.84,0.78,0.81
24.835,88.845,0.89,0.85,0.78,0.81
24.835,88.855,0.9,0.86,0.8,0.82
24.835,88.865,0.9,0.86,0.8,0.82
24.835,88.875,0.9,0.85,0.79,0.82
24.835,88.885,0.9,0.85,0.79,0.82
24.835,88.895,0.9,0.85,0.79,0.82
24.835,88.905,0.9,0.86,0.8,0.83
24.835,88.915,0.91,0.86,0.8,0.83
24.835,88.925,0.9,0.86,0.8,0.83
24.835,88.935,0.9,0.86,0.81,0.83
24.835,88.945,0.91,0.86,0.81,0.83
24.835,88.955,0.91,0.86,0.82,0.83
24.835,88.965,0.91,0.86,0.82,0.83
24.835,88.975,0.91,0.86,0.82,0.83
24.835,88.985,0.91,0.86,0.81,0.83
24.835,88.995,0.91,0.86,0.82,0.83
24.835,89.005,0.91,0.86,0.81,0.83
24.835,89.015,0.91,0.86,0.82,0.83
24.835,89.025,0.91,0.86,0.82,0.83
24.835,89.035,0.91,0.87,0.82,0.83
24.835,89.045,0.92,0.87,0.82,0.83
24.835,89.055,0.92,0.87,0.82,0.83
24.835,89.065,0.92,0.87,0.82,0.83
24.835,89.075,0.91,0.86,0.82,0.83
24.835,89.085,0.91,0.86,0.82,0.83
24.835,89.095,0.91,0.87,0.82,0.83
24.835,89.105,0.92,0.86,0.83,0.83
24.835,89.115,0.92,0.88,0.83,0.83
24.835,89.125,0.92,0.87,0.83,0.83
24.835,89.135,0.92,0.87,0.83,0.83
24.835,89.145,0.92,0.88,0.83,0.84
24.835,89.155,0.92,0.88,0.83,0.84
24.835,89.165,0.92,0.87,0.83,0.83
24.835,89.175,0.92,0.87,0.82,0.83
24.835,89.185,0.92,0.86,0.83,0.84
24.835,89.195,0.92,0.87,0.83,0.84
24.835,89.205,0.92,0.87,0.83,0.84
24.835,89.215,0.92,0.87,0.83,0.84
24.835,89.225,0.92,0.86,0.82,0.84
24.835,89.235,0.92,0.87,0.83,0.84
24.835,89.245,0.92,0.87,0.83,0.84
24.835,89.255,0.92,0.87,0.83,0.84
24.835,89.265,0.92,0.87,0.83,0.84
24.835,89.275,0.92,0.87,0.83,0.84
24.835,89.285,0.92,0.87,0.83,0.84
24.835,89.295,0.93,0.88,0.83,0.85
24.835,89.305,0.93,0.88,0.83,0.85
24.835,89.315,0.93,0.87,0.83,0.85
24.835,89.325,0.93,0.88,0.83,0.85
24.835,89.335,0.93,0.89,0.83,0.85
24.835,89.345,0.93,0.89,0.83,0.85
24.835,89.355,0.93,0.88,0.83,0.85
24.835,89.365,0.93,0.88,0.83,0.85
24.835,89.375,0.93,0.89,0.83,0.85
24.835,89.385,0.93,0.88,0.84,0.86
24.835,89.395,0.93,0.89,0.84,0.86
24.835,89.405,0.93,0.89,0.84,0.86
24.835,89.415,0.93,0.89,0.84,0.86
24.835,89.425,0.93,0.88,0.84,0.86
24.835,89.435,0.93,0.89,0.84,0.86
24.835,89.445,0.93,0.89,0.83,0.86
24.835,89.455,0.93,0.88,0.84,0.86
24.835,89.465,0.93,0.89,0.84,0.86
24.835,89.475,0.93,0.89,0.84,0.86
24.835,89.485,0.93,0.89,0.84,0.86
24.835,89.495,0.93,0.89,0.84,0.85
24.835,89.505,0.93,0.89,0.84,0.86
24.835,89.515,0.93,0.9,0.84,0.86
24.835,89.525,0.93,0.89,0.84,0.86
24.835,89.535,0.93,0.89,0.84,0.86
24.835,89.545,0.92,0.9,0.83,0.85
24.835,89.555,0.92,0.88,0.83,0.85
24.835,89.565,0.92,0.87,0.82,0.84
24.835,89.575,0.92,0.88,0.82,0.84
24.835,89.585,0.92,0.88,0.82,0.85
24.835,89.595,0.9,0.85,0.81,0.82
24.835,89.605,0.68,0.69,0.63,0.59
24.835,89.615,0.71,0.71,0.65,0.63
24.835,89.625,0.74,0.74,0.66,0.68
24.835,89.635,0.75,0.76,0.67,0.71
24.835,89.645,0.76,0.77,0.69,0.73
24.835,89.655,0.92,0.9,0.83,0.86
24.835,89.665,0.92,0.88,0.83,0.86
24.835,89.675,0.92,0.88,0.83,0.85
24.835,89.685,0.92,0.88,0.83,0.85
24.835,89.695,0.92,0.9,0.83,0.86
24.835,89.705,0.92,0.89,0.83,0.85
24.835,89.715,0.92,0.89,0.83,0.86
24.835,89.725,0.92,0.9,0.83,0.86
24.835,89.735,0.92,0.9,0.83,0.86
24.835,89.745,0.93,0.9,0.83,0.86
24.835,89.755,0.93,0.9,0.82,0.86
24.835,89.765,0.93,0.9,0.83,0.86
24.835,89.775,0.93,0.91,0.83,0.87
24.835,89.785,0.93,0.9,0.83,0.87
24.835,89.795,0.93,0.91,0.82,0.87
24.835,89.805,0.93,0.91,0.82,0.87
24.835,89.815,0.92,0.9,0.82,0.86
24.835,89.825,0.92,0.89,0.82,0.86
24.835,89.835,0.93,0.9,0.82,0.87
24.835,89.845,0.93,0.91,0.83,0.87
24.835,89.855,0.93,0.9,0.83,0.87
24.835,89.865,0.93,0.9,0.83,0.87
24.835,89.875,0.93,0.91,0.83,0.87
24.835,89.885,0.93,0.9,0.83,0.87
24.835,89.895,0.93,0.9,0.83,0.87
24.835,89.905,0.93,0.9,0.83,0.87
24.835,89.915,0.93,0.9,0.83,0.87
24.835,89.925,0.93,0.9,0.83,0.87
24.835,89.935,0.93,0.9,0.83,0.87
24.835,89.945,0.93,0.9,0.82,0.87
24.835,89.955,0.92,0.9,0.83,0.86
24.835,89.965,0.92,0.9,0.82,0.86
24.835,89.975,0.92,0.88,0.82,0.86
24.835,89.985,0.92,0.89,0.83,0.86
24.835,89.995,0.92,0.89,0.82,0.86
24.835,90.005,0.92,0.9,0.82,0.86
24.835,90.015,0.92,0.89,0.82,0.86
24.835,90.025,0.92,0.9,0.82,0.86
24.835,90.035,0.92,0.9,0.82,0.86
24.835,90.045,0.92,0.89,0.82,0.86
24.835,90.055,0.93,0.9,0.82,0.86
24.835,90.065,0.93,0.9,0.82,0.86
24.835,90.075,0.93,0.88,0.83,0.86
24.835,90.085,0.92,0.9,0.83,0.86
24.835,90.095,0.92,0.89,0.82,0.86
24.835,90.105,0.92,0.9,0.82,0.86
24.835,90.115,0.92,0.89,0.82,0.86
24.835,90.125,0.92,0.89,0.82,0.86
24.835,90.135,0.92,0.89,0.82,0.86
24.835,90.145,0.92,0.89,0.82,0.86
24.835,90.155,0.92,0.88,0.82,0.86
24.835,90.165,0.92,0.89,0.82,0.86
24.835,90.175,0.92,0.88,0.82,0.86
24.835,90.185,0.92,0.89,0.82,0.86
24.835,90.195,0.92,0.9,0.82,0.86
24.835,90.205,0.92,0.89,0.82,0.86
24.835,90.215,0.92,0.88,0.82,0.86
24.835,90.225,0.92,0.9,0.82,0.86
24.835,90.235,0.92,0.89,0.82,0.86
24.835,90.245,0.93,0.89,0.82,0.86
24.835,90.255,0.92,0.89,0.82,0.86
24.835,90.265,0.92,0.89,0.81,0.86
24.835,90.275,0.92,0.88,0.81,0.85
24.835,90.285,0.91,0.88,0.81,0.85
24.835,90.295,0.91,0.88,0.81,0.85
24.835,90.305,0.92,0.88,0.81,0.85
24.835,90.315,0.92,0.88,0.81,0.85
24.835,90.325,0.92,0.89,0.81,0.85
24.835,90.335,0.92,0.89,0.81,0.85
24.835,90.345,0.92,0.88,0.81,0.85
24.835,90.355,0.92,0.88,0.8,0.85
24.835,90.365,0.92,0.88,0.8,0.85
24.835,90.375,0.91,0.88,0.8,0.85
24.835,90.385,0.92,0.87,0.8,0.85
24.835,90.395,0.91,0.88,0.8,0.85
24.835,90.405,0.91,0.87,0.8,0.85
24.835,90.415,0.91,0.89,0.8,0.85
24.835,90.425,0.91,0.87,0.79,0.85
24.835,90.435,0.91,0.88,0.79,0.85
24.835,90.445,0.91,0.87,0.79,0.84
24.835,90.455,0.91,0.88,0.78,0.84
24.835,90.465,0.91,0.87,0.78,0.84
24.835,90.475,0.91,0.87,0.78,0.84
24.835,90.485,0.91,0.87,0.79,0.84
24.835,90.495,0.91,0.87,0.79,0.85
24.835,90.505,0.91,0.87,0.78,0.85
24.835,90.515,0.91,0.87,0.78,0.84
24.835,90.525,0.91,0.87,0.78,0.84
24.835,90.535,0.91,0.86,0.78,0.84
24.835,90.545,0.91,0.86,0.78,0.84
24.835,90.555,0.9,0.87,0.77,0.84
24.835,90.565,0.9,0.85,0.77,0.84
24.835,90.575,0.9,0.85,0.77,0.83
24.835,90.585,0.9,0.86,0.77,0.83
24.835,90.595,0.9,0.86,0.77,0.83
24.835,90.605,0.9,0.85,0.77,0.83
24.835,90.615,0.9,0.85,0.76,0.83
24.835,90.625,0.9,0.86,0.76,0.83
24.835,90.635,0.9,0.85,0.76,0.83
24.835,90.645,0.9,0.85,0.76,0.83
24.835,90.655,0.9,0.87,0.76,0.82
24.835,90.665,0.89,0.85,0.76,0.82
24.835,90.675,0.89,0.85,0.76,0.82
24.835,90.685,0.89,0.85,0.76,0.82
24.835,90.695,0.89,0.84,0.76,0.82
24.835,90.705,0.89,0.84,0.75,0.82
24.835,90.715,0.89,0.84,0.75,0.82
24.835,90.725,0.88,0.84,0.75,0.81
24.835,90.735,0.88,0.84,0.75,0.81
24.835,90.745,0.88,0.84,0.75,0.81
24.835,90.755,0.88,0.85,0.75,0.81
24.835,90.765,0.88,0.83,0.74,0.81
24.835,90.775,0.88,0.83,0.74,0.81
24.835,90.785,0.88,0.83,0.74,0.81
24.835,90.795,0.89,0.84,0.74,0.82
24.835,90.805,0.89,0.85,0.75,0.82
24.835,90.815,0.89,0.84,0.74,0.82
24.835,90.825,0.89,0.85,0.74,0.82
24.835,90.835,0.89,0.85,0.75,0.82
24.835,90.845,0.89,0.84,0.74,0.82
24.835,90.855,0.88,0.84,0.74,0.82
24.835,90.865,0.88,0.84,0.74,0.82
24.835,90.875,0.87,0.84,0.74,0.82
24.835,90.885,0.88,0.84,0.74,0.82
24.835,90.895,0.88,0.85,0.74,0.82
24.835,90.905,0.89,0.85,0.75,0.83
24.835,90.915,0.89,0.86,0.76,0.84
24.835,90.925,0.89,0.85,0.75,0.83
24.835,90.935,0.89,0.85,0.74,0.82
24.835,90.945,0.89,0.85,0.74,0.82
24.835,90.955,0.89,0.84,0.74,0.82
24.835,90.965,0.88,0.84,0.73,0.82
24.835,90.975,0.87,0.85,0.72,0.81
24.835,90.985,0.86,0.84,0.71,0.8
24.835,90.995,0.85,0.8,0.7,0.79
24.835,91.005,0.84,0.79,0.69,0.79
24.835,91.015,0.84,0.8,0.7,0.8
24.835,91.025,0.86,0.83,0.72,0.82
24.835,91.035,0.88,0.85,0.74,0.83
24.835,91.045,0.89,0.86,0.75,0.83
24.835,91.055,0.89,0.85,0.74,0.82
24.835,91.065,0.88,0.85,0.73,0.81
24.835,91.075,0.89,0.84,0.73,0.83
24.835,91.085,0.86,0.81,0.7,0.81
24.835,91.095,0.85,0.81,0.7,0.82
24.835,91.105,0.88,0.83,0.73,0.84
24.835,91.115,0.88,0.85,0.73,0.82
24.835,91.125,0.87,0.82,0.71,0.8
24.835,91.135,0.84,0.78,0.67,0.76
24.835,91.145,0.78,0.72,0.6,0.7
24.835,91.155,0.75,0.72,0.58,0.69
24.835,91.165,0.77,0.74,0.62,0.73
24.835,91.175,0.8,0.74,0.63,0.73
24.835,91.185,0.8,0.75,0.63,0.72
24.835,91.195,0.8,0.75,0.64,0.75
24.835,91.205,0.72,0.68,0.64,0.69
24.835,91.215,0.72,0.71,0.64,0.7
24.835,91.225,0.73,0.71,0.64,0.71
24.835,91.235,0.72,0.69,0.64,0.7
24.835,91.245,0.72,0.69,0.63,0.7
24.835,91.255,0.8,0.76,0.65,0.74
24.835,91.265,0.81,0.76,0.65,0.73
